0,159.33
9.3493,60.848
18.699,25.662
28.048,22.924
37.397,33.204
46.746,4.9713
56.096,25.724
65.445,12.186
74.794,26.125
84.144,32.827
93.493,20.587
102.84,43.728
112.19,53.895
121.54,3.8069
130.89,63.768
140.24,70.213
149.59,27.811
158.94,44.052
168.29,73.076
177.64,98.188
186.99,99.47
196.34,226.04
205.68,622.87
215.03,890.53
224.38,253.03
233.73,157.53
243.08,100.36
252.43,102.15
261.78,65.501
271.13,69.909
280.48,58.445
289.83,17.184
299.18,56.607
308.53,74.575
317.88,5.9617
327.23,16.527
336.57,22.859
345.92,22.154
355.27,53.228
364.62,21.643
373.97,18.791
383.32,45.74
392.67,32.424
402.02,18.785
411.37,51.349
420.72,41.975
430.07,22.168
439.42,20.378
448.77,46.042
458.12,10.036
467.46,24.869
476.81,34.066
486.16,5.055
495.51,22.52
504.86,9.5846
514.21,23.879
523.56,33.871
532.91,46.191
542.26,72.612
551.61,74.047
560.96,805.8
570.31,60.183
579.66,20.538
589.01,68.831
598.35,56.806
607.7,26.112
617.05,49.918
626.4,64.571
635.75,56.309
645.1,15.648
654.45,67.538
663.8,41.711
673.15,47.616
682.5,38.38
691.85,33
701.2,35.265
710.55,43.831
719.9,23.971
729.24,11.527
738.59,22.126
747.94,56.833
757.29,39.948
766.64,40.21
775.99,9.559
785.34,44.366
794.69,41.489
804.04,6.3862
813.39,15.586
822.74,14.244
832.09,4.266
841.44,11.426
850.79,35.535
860.13,40.326
869.48,48.904
878.83,25.962
888.18,23.902
897.53,24.19
906.88,11.858
916.23,24.38
925.58,29.905
934.93,19.97
944.28,51.902
953.63,37.033
962.98,23.559
972.33,20.813
981.68,23.378
991.02,14.607
1000.4,32.885
1009.7,16.551
1019.1,19.564
1028.4,44.086
1037.8,30.412
1047.1,4.2337
1056.5,47.15
1065.8,36.714
1075.2,30.412
1084.5,64.279
1093.9,49.771
1103.2,52.44
1112.6,58.958
1121.9,696.13
1131.3,58.624
1140.6,29.849
1150,47.85
1159.3,10.941
1168.7,72.555
1178,71.77
1187.4,45.523
1196.7,42.088
1206.1,7.5118
1215.4,17.331
1224.8,33.141
1234.1,19.984
1243.5,38.724
1252.8,14.347
1262.2,49.041
1271.5,37.224
1280.9,21.82
1290.2,34.979
1299.6,44.86
1308.9,18.874
1318.2,7.9071
1327.6,19.906
1336.9,13.153
1346.3,8.4818
1355.6,8.3295
1365,19.87
1374.3,43.54
1383.7,55.969
1393,59.374
1402.4,20.306
1411.7,18.849
1421.1,13.805
1430.4,15.947
1439.8,13.836
1449.1,15.051
1458.5,5.8267
1467.8,17.924
1477.2,37.949
