P 
3000 
10 
1.0237e-05 
6.970423514593461E-04   1.540768018415989E-02   2.017409020610911E-02   -2.865150624613441E-03   2.522830292319939E-02   -4.732898886889866E-03   1.169538377579263E-02   -6.115580596793874E-03   1.029348836444606E-02   -2.178924481074296E-02    
-1.314802372910137E-03   1.065685891901524E-02   1.998098833033241E-02   -1.615875403547732E-02   2.285131737209495E-02   -1.706260362002009E-02   1.406523758554672E-02   -3.279826852611398E-03   2.275168261599052E-02   -1.638554376736454E-02    
-2.552686671394480E-03   4.657132601709080E-03   1.701654562307719E-02   -2.775012791640150E-02   1.661027412481142E-02   -2.275946242870214E-02   6.198351912847858E-03   -7.529993920351967E-04   3.185972108928212E-02   -6.640538930208564E-03    
-2.078628148495847E-03   -6.389893264535373E-04   1.169934161908637E-02   -3.551636620955526E-02   9.173001185978524E-03   -2.292410654828266E-02   -6.836587392618221E-03   1.698149303286822E-03   2.976580790055064E-02   3.956743687032249E-03    
-6.242373004367863E-04   -4.023941810089759E-03   4.244037618997387E-03   -3.861396419630969E-02   1.968664803290276E-03   -1.948189736016781E-02   -2.044811857692683E-02   1.324233778060527E-03   1.741445761278748E-02   1.029970389217016E-02    
1.600213830056263E-03   -4.030783001057414E-03   -3.449570571355611E-03   -3.721900967074197E-02   -4.727482210792347E-03   -1.250361019149242E-02   -2.866837688616120E-02   -5.953651628313350E-03   -1.059496306056340E-03   9.815017553482991E-03    
3.213929268588767E-03   -1.316347381019808E-03   -1.172917896646417E-02   -3.233826063032604E-02   -1.165995252934576E-02   -5.463587304436307E-03   -2.807228184577487E-02   -1.866564140833582E-02   -1.433655054582804E-02   4.996260173038697E-03    
2.993097357081420E-03   2.178989796912442E-03   -1.994635433325043E-02   -2.393930915808584E-02   -1.552118763128103E-02   4.024914929813272E-04   -1.968048576461856E-02   -2.907604603913964E-02   -1.858428541672008E-02   -2.764661423710846E-03    
1.494775410655971E-04   6.252950281880037E-03   -2.701147182982307E-02   -1.314590215873124E-02   -1.611435695434890E-02   6.366854119375709E-03   -6.507784382966286E-03   -3.213074827753531E-02   -1.142787116243557E-02   -8.581426570345302E-03    
-4.814798368775589E-03   9.525962621668783E-03   -3.072832317974547E-02   -5.471906796628012E-04   -1.289016269595637E-02   1.122082330396773E-02   5.671294087641082E-03   -2.387072925085049E-02   1.055585686557614E-03   -1.125224134486805E-02    
-1.070142890590726E-02   1.077047681666419E-02   -3.138609484539552E-02   1.125454894914474E-02   -6.759971724923847E-03   1.368852945364363E-02   1.281596987849256E-02   -7.178097544830009E-03   1.194124576594861E-02   -8.827392975191944E-03    
-1.592115001609552E-02   8.880986320295183E-03   -2.836344345492002E-02   2.042442479877365E-02   3.513194260414618E-04   1.437035144280857E-02   1.394327381326677E-02   1.075840124162741E-02   1.749874082078778E-02   -2.582525207034697E-03    
-1.952846433751617E-02   4.947297913998921E-03   -2.176901517817886E-02   2.462618300625295E-02   6.729243611010453E-03   1.187430663555930E-02   9.639434383238499E-03   2.252720022433863E-02   1.551527875475366E-02   3.074116395144683E-03    
-2.106039386602409E-02   -1.356737673427246E-03   -1.310517432347884E-02   2.422621052421240E-02   1.154652000022178E-02   6.087052950899513E-03   4.251047049426637E-03   2.577389465209434E-02   1.041134802506893E-02   5.544843335738625E-03    
-2.001104510701960E-02   -9.016645028309161E-03   -4.899636151028740E-03   1.929780523882852E-02   1.353957499923839E-02   -1.473447353756620E-03   -1.193141609365529E-03   2.045291830209053E-02   4.483182739297820E-03   1.639594746093043E-03    
-1.583463096274065E-02   -1.770452061598946E-02   2.218633636830860E-03   1.229692597994943E-02   1.380339639236892E-02   -1.007576570406610E-02   -3.110839291904115E-03   9.519308608772883E-03   1.553829807845714E-03   -5.276122066874292E-03    
-7.530907381117929E-03   -2.566684207933001E-02   6.274394804091864E-03   4.168682540287155E-03   1.248587959545403E-02   -1.874039220613206E-02   -3.177833937068027E-03   -8.343484770083470E-04   2.015031777872215E-03   -1.168084520081379E-02    
3.733114974259356E-03   -3.090212672991257E-02   6.473252928022763E-03   -2.403544221164705E-03   9.329866440033058E-03   -2.579564001141804E-02   -2.109059569980041E-03   -6.445153550070259E-03   4.083368882630526E-03   -1.403973134379255E-02    
1.534393271201021E-02   -3.186805664817368E-02   3.468425866996314E-03   -6.308364685794576E-03   3.052921073883258E-03   -2.785558751419131E-02   -3.549498322120414E-03   -6.273274944677089E-03   5.636511863330623E-03   -1.136800869091664E-02    
2.605388069287310E-02   -2.728632835672361E-02   2.459033860309750E-04   -5.917401184369508E-03   -4.160317330020691E-03   -2.398613222283013E-02   -8.455942822663768E-03   -3.447462179618483E-03   1.916079707897548E-03   -6.867906476554532E-03    
3.354695933730650E-02   -1.747886455839713E-02   -2.882312048769315E-03   -2.668103022585914E-03   -9.902443986982411E-03   -1.548058463942636E-02   -1.528358042962707E-02   -2.605380004232969E-03   -3.816230874661916E-03   -5.888260973787330E-03    
3.658980745328370E-02   -3.945588276527708E-03   -5.135343754762461E-03   2.493224918661117E-03   -1.228363290100945E-02   -6.088545246533764E-03   -2.013570662807723E-02   -2.787468678412567E-03   -9.330767123651216E-03   -7.290518142873809E-03    
3.353682226372854E-02   1.008648752654871E-02   -6.763393520264685E-03   8.206992424158956E-03   -1.220796801976873E-02   3.289138571275013E-03   -2.119049833800860E-02   -2.428064495393953E-03   -1.155100317189266E-02   -1.152525736742652E-02    
2.551875540610504E-02   2.344929990515698E-02   -6.456596312480792E-03   1.296904416924676E-02   -9.814422575219131E-03   1.055145878613251E-02   -1.950556495813168E-02   -4.567247319453277E-04   -7.158210945527658E-03   -1.514330161560597E-02    
1.345418326583003E-02   3.323192658897707E-02   -3.995301005128304E-03   1.637418075194160E-02   -6.140886315076010E-03   1.590802206563221E-02   -1.707595332199565E-02   2.869323110359451E-03   4.507831046049160E-03   -1.629039131109894E-02    
-7.852093514402136E-05   3.756355238436964E-02   -2.424439701007103E-04   1.705438648893122E-02   -2.598031272119047E-03   1.913910775167085E-02   -1.618916005965535E-02   4.422583095714302E-03   1.938840823975180E-02   -9.498217036905123E-03    
-1.414508649359359E-02   3.689816543716922E-02   3.599362843420259E-03   1.494706194824059E-02   1.655579688392340E-03   1.841479336233254E-02   -1.589908958140844E-02   4.787348499210341E-03   3.048486660383016E-02   6.433833131826006E-03    
-2.527107067450826E-02   3.254322043476243E-02   6.268667593270149E-03   1.180140146149925E-02   5.552254492533114E-03   1.221068790583771E-02   -1.419137086353237E-02   4.558886358817776E-03   3.105946354309085E-02   2.441740225912142E-02    
-3.207324387966488E-02   2.452220503930521E-02   7.485377620540420E-03   8.087665236981595E-03   7.442607246214063E-03   7.434306207299962E-04   -1.186871983490348E-02   4.521756463526857E-03   1.864438842499564E-02   3.630475680956482E-02    
-3.376650974675211E-02   1.289570240251619E-02   7.167661998705024E-03   2.606438219970145E-03   7.381693250009549E-03   -1.376332840564100E-02   -6.557152389359982E-03   2.753251439292192E-03   -4.334666990475682E-03   3.430325039099894E-02    
-2.989529033487853E-02   8.357267181979007E-04   4.243141918781806E-03   -1.434150122691259E-03   2.343848118956120E-03   -2.541281567967539E-02   2.178060452222888E-03   9.623487744257140E-05   -2.479769875018209E-02   1.592902145700688E-02    
-2.131133286268674E-02   -9.802207525551269E-03   3.563756220560319E-04   -2.028532457754252E-03   -5.645174937853312E-03   -3.068837927048439E-02   1.129220832512580E-02   -1.818213446337502E-03   -3.291902438588177E-02   -1.116123086754278E-02    
-1.129848344185053E-02   -1.741075369084798E-02   -2.726085056423600E-03   -5.784723319199733E-04   -1.239489923666648E-02   -2.911532956515927E-02   1.698747728153523E-02   -1.374530980543778E-03   -2.520403006664130E-02   -3.603869501592553E-02    
-1.147546605877070E-03   -2.103932295054566E-02   -3.321233198241649E-03   3.035881596072862E-03   -1.653332099607992E-02   -2.098650267146908E-02   1.596533933654218E-02   1.298577625097310E-03   -7.161118301907501E-03   -4.867690723239811E-02    
6.437152573969030E-03   -2.046158060212459E-02   -1.061956268563522E-03   7.952177960867706E-03   -1.763808726545843E-02   -7.882130914304987E-03   6.145541044181023E-03   4.142046688171126E-03   1.153456417454172E-02   -4.405272788429093E-02    
9.857738275057263E-03   -1.640837649102566E-02   4.367848724118797E-03   1.299920634894045E-02   -1.336283180901059E-02   5.344356936205823E-03   -1.027505628997185E-02   3.410729289384494E-03   2.410621790771506E-02   -2.626469353000637E-02    
9.360862410598789E-03   -1.194296281747962E-02   1.357668425269237E-02   1.494124599315902E-02   -5.456110864600796E-03   1.281981393252132E-02   -2.660275911043395E-02   -1.073391692974040E-03   2.539505795473762E-02   -1.031393307820713E-03    
6.775183085967114E-03   -7.831290942932863E-03   2.370258725324799E-02   1.280114418492526E-02   2.438289684679994E-03   1.211408285745253E-02   -3.722753149689260E-02   -8.403211396431269E-03   1.694414847825444E-02   1.743217715929252E-02    
