0,0.0029506
9.3493,10.016
18.699,17.284
28.048,31.615
37.397,17.55
46.746,6.5997
56.096,27.153
65.445,34.132
74.794,15.343
84.144,23.515
93.493,9.0665
102.84,30.963
112.19,51.221
121.54,10.788
130.89,14.431
140.24,31.391
149.59,9.9679
158.94,14.36
168.29,36.87
177.64,30.115
186.99,3.8968
196.34,18.198
205.68,1.9984
215.03,37.01
224.38,30.326
233.73,6.6822
243.08,23.117
252.43,70.566
261.78,29.927
271.13,24.826
280.48,15.028
289.83,23.715
299.18,19.793
308.53,27.374
317.88,16.78
327.23,28.381
336.57,46.871
345.92,18.54
355.27,25.062
364.62,29.035
373.97,33.467
383.32,11.015
392.67,40.944
402.02,18.58
411.37,59.248
420.72,32.77
430.07,48.045
439.42,16.962
448.77,7.5421
458.12,32.836
467.46,61.17
476.81,17.199
486.16,13.018
495.51,15.29
504.86,20.295
514.21,39.778
523.56,19.046
532.91,31.48
542.26,55.364
551.61,76.579
560.96,47.602
570.31,43.283
579.66,21.373
589.01,29.951
598.35,51.459
607.7,35.238
617.05,59.058
626.4,14.488
635.75,37.061
645.1,111.43
654.45,41.892
663.8,48.185
673.15,42.719
682.5,60.475
691.85,34.515
701.2,18.456
710.55,51.854
719.9,31.454
729.24,51.715
738.59,25.148
747.94,31.91
757.29,86.775
766.64,68.585
775.99,24.535
785.34,24.559
794.69,29.375
804.04,76.003
813.39,66.812
822.74,71.965
832.09,62.943
841.44,105.83
850.79,86.669
860.13,79.895
869.48,34.712
878.83,50.246
888.18,10.807
897.53,41.126
906.88,45.217
916.23,31.49
925.58,21.431
934.93,35.485
944.28,19.895
953.63,32.635
962.98,91.145
972.33,25.474
981.68,69.565
991.02,35.073
1000.4,40.456
1009.7,62.551
1019.1,28.28
1028.4,57.355
1037.8,22.864
1047.1,72.363
1056.5,96.423
1065.8,152.63
1075.2,42.567
1084.5,68.958
1093.9,88.836
1103.2,45.151
1112.6,77.06
1121.9,85.518
1131.3,73.971
1140.6,34.421
1150,57.813
1159.3,114.14
1168.7,108.71
1178,99.056
1187.4,23.836
1196.7,96.612
1206.1,124.23
1215.4,15.293
1224.8,35.698
1234.1,63.305
1243.5,53.081
1252.8,45.826
1262.2,32.293
1271.5,18.835
1280.9,87.65
1290.2,115.77
1299.6,80.676
1308.9,45.503
1318.2,16.163
1327.6,29.362
1336.9,41.885
1346.3,149.59
1355.6,17.846
1365,56.015
1374.3,81.564
1383.7,97.808
1393,27.206
1402.4,99.335
1411.7,64.488
1421.1,72.414
1430.4,88.678
1439.8,60.169
1449.1,162.98
1458.5,8.9991
1467.8,109.43
1477.2,28.378
