2e-05,799.78
4e-05,-1606.9
6e-05,-4386.2
8e-05,1491.8
0.0001,1500.8
0.00012,1681.7
0.00014,-3771.9
0.00016,-2083.8
0.00018,1635.8
0.0002,-160.01
0.00022,1763.6
0.00024,-2680.6
0.00026,791.91
0.00028,-416.48
0.0003,-4083.1
0.00032,1430.1
0.00034,980.49
0.00036,1164.1
0.00038,-4373.9
0.0004,-3242
0.00042,448.41
0.00044,-1549.5
0.00046,194.16
0.00048,-4247.8
0.0005,-895.68
0.00052,-2430.9
0.00054,-5990.2
0.00056,-348.9
0.00058,-565.99
0.0006,-406.27
0.00062,-5938.1
0.00064,-4198.7
0.00066,-599.44
0.00068,-2577
0.0007,-289.5
0.00072,-4299.3
0.00074,-786.57
0.00076,-2113.3
0.00078,-5385.5
0.0008,478.77
0.00082,376.39
0.00084,823.42
0.00086,-4335.8
0.00088,-3141.8
0.0009,1113.5
0.00092,-84.577
0.00094,1365.3
0.00096,-3620.3
0.00098,74.174
0.001,228.57
0.00102,-3351.6
0.00104,1540
0.00106,-192.75
0.00108,1383.1
0.0011,-2209.7
0.00112,-4125
0.00114,1487.1
0.00116,1455.8
0.00118,1429.8
0.0012,-4198.1
0.00122,-2487.9
0.00124,1268.9
0.00126,37.07
0.00128,1445
0.0013,-3833.4
0.00132,-277.2
0.00134,850.24
0.00136,-2144.1
0.00138,1833.7
0.0014,-1427.1
0.00142,1392
0.00144,-151.22
0.00146,-3470.7
0.00148,2041
0.0015,866.5
0.00152,1771.7
0.00154,-2254.9
0.00156,-4099.7
0.00158,1251.1
0.0016,940.52
0.00162,618.06
0.00164,-5187.5
0.00166,-4382.2
0.00168,-540.75
0.0017,-1702.3
0.00172,-1131.3
0.00174,-6969.4
0.00176,-3791.8
0.00178,-2330.6
0.0018,-5303.9
0.00182,-1647.4
0.00184,-4807.9
0.00186,-1710
0.00188,-3358.4
0.0019,-6080.2
0.00192,196.06
0.00194,585.54
0.00196,1415.2
0.00198,-3386.7
0.002,-1236.9
0.00202,3126.2
0.00204,1678.2
0.00206,4429.1
0.00208,1201.3
0.0021,4904.3
0.00212,2717.3
0.00214,403.35
0.00216,6261.4
0.00218,5938.7
0.0022,6218.9
0.00222,1103.3
0.00224,4966.6
0.00226,2864.1
0.00228,-456.89
0.0023,4782.5
0.00232,3188.2
0.00234,3643.3
0.00236,56.819
0.00238,2429.3
0.0024,-3126.5
0.00242,-1916.6
0.00244,-151.68
0.00246,-5313.1
0.00248,-275.84
0.0025,-1528.7
0.00252,-1352.8
0.00254,-3461.7
0.00256,-2033.5
0.00258,-8057.1
0.0026,-3458.6
0.00262,-7185.1
0.00264,-6446.1
0.00266,-4730.4
0.00268,-8931.8
0.0027,-3570.7
0.00272,-8445.3
0.00274,-3307.5
0.00276,-5872.4
0.00278,-3202.3
0.0028,-3638.1
0.00282,-2972.5
0.00284,-2682.2
0.00286,-2602.2
0.00288,-2522.7
0.0029,-2146.9
0.00292,-2472.9
0.00294,-1657.8
0.00296,-2144.7
0.00298,-1168.9
0.003,-1460.9
0.00302,-701.54
0.00304,-576.21
0.00306,-263
0.00308,58.536
0.0031,158.9
0.00312,-284.07
0.00314,581
0.00316,-2021.7
0.00318,948.27
0.0032,-4123.2
0.00322,947.81
0.00324,-4279.7
0.00326,-139.83
0.00328,-1821.3
0.0033,-2644.8
0.00332,881.14
0.00334,-3898.2
0.00336,1941.1
0.00338,-144.6
0.0034,2070.6
0.00342,1966.8
0.00344,2423.5
0.00346,-2425.8
0.00348,2248.2
0.0035,-1498
0.00352,-870.51
0.00354,2596.1
0.00356,-1720.1
0.00358,3551.4
0.0036,3656.9
0.00362,3749.2
0.00364,-626.26
0.00366,3424.7
0.00368,-283.66
0.0037,-841.4
0.00372,3283.9
0.00374,-387.2
0.00376,2899.4
0.00378,1916
0.0038,2121.6
0.00382,-4226.8
0.00384,-1018.3
0.00386,-1307.6
0.00388,-6041.6
0.0039,-898.9
0.00392,-1844.5
0.00394,-2134.4
0.00396,-6806.5
0.00398,-3349.4
0.004,-7290.7
0.00402,-7924.2
0.00404,-3583.9
0.00406,-6941.7
0.00408,-2969.7
0.0041,-2876.6
0.00412,-1987.2
0.00414,-7053.8
