2e-05,1806
4e-05,220.02
6e-05,-988.79
8e-05,-1868.4
0.0001,-2387.7
0.00012,-2382.6
0.00014,-2044.9
0.00016,-1358.7
0.00018,-726.84
0.0002,-333.62
0.00022,-51.325
0.00024,367.84
0.00026,696.38
0.00028,921.31
0.0003,795.4
0.00032,442.36
0.00034,-296.26
0.00036,-1300.5
0.00038,-2361.3
0.0004,-3126.4
0.00042,-2886.5
0.00044,-1887.3
0.00046,-145.37
0.00048,1950.2
0.0005,4064.1
0.00052,5788.2
0.00054,6325.4
0.00056,5472.1
0.00058,3210.6
0.0006,35.465
0.00062,-3166.2
0.00064,-5247
0.00066,-5684.8
0.00068,-4460.7
0.0007,-1988.8
0.00072,1399.3
0.00074,3893.9
0.00076,4799.5
0.00078,4273.4
0.0008,2540.7
0.00082,-65.284
0.00084,-2817.9
0.00086,-4794.5
0.00088,-5217.3
0.0009,-3947.2
0.00092,-1335.8
0.00094,1112.7
0.00096,2342.5
0.00098,2289
0.001,951
0.00102,-1071.9
0.00104,-2745.8
0.00106,-3527.4
0.00108,-2534.9
0.0011,-343.05
0.00112,2157.7
0.00114,4530.9
0.00116,6085.9
0.00118,6237.1
0.0012,4967.3
0.00122,2704.2
0.00124,39.024
0.00126,-1901.4
0.00128,-2400.8
0.0013,-1487.6
0.00132,223.75
0.00134,1481.3
0.00136,1283.1
0.00138,-199.18
0.0014,-1983.6
0.00142,-3706.9
0.00144,-4547.7
0.00146,-3886.4
0.00148,-2001
0.0015,241.32
0.00152,2101.9
0.00154,2958.7
0.00156,2486.3
0.00158,927.8
0.0016,-995.81
0.00162,-2867.8
0.00164,-4556.2
0.00166,-5202.4
0.00168,-4186.2
0.0017,-1788.8
0.00172,962.87
0.00174,3131
0.00176,4759
0.00178,5107
0.0018,3943.1
0.00182,1269.9
0.00184,-2506.7
0.00186,-6189.3
0.00188,-8588.6
0.0019,-8423.9
0.00192,-5513.5
0.00194,-526.12
0.00196,4661.7
0.00198,8270.5
0.002,8970.4
0.00202,6966.2
0.00204,3419.5
0.00206,-156.62
0.00208,-2483.3
0.0021,-3491.9
0.00212,-3400.1
0.00214,-2412.9
0.00216,-1126.1
0.00218,214.74
0.0022,817.52
0.00222,755.28
0.00224,291.88
0.00226,126.42
0.00228,637.25
0.0023,1930.5
0.00232,3619.3
0.00234,4913.9
0.00236,5184.1
0.00238,4216.7
0.0024,1863.5
0.00242,-1272.8
0.00244,-3772.4
0.00246,-4629.4
0.00248,-4061.7
0.0025,-2615.1
0.00252,-577.15
0.00254,970.38
0.00256,1424.4
0.00258,715.62
0.0026,-519.99
0.00262,-1599.4
0.00264,-2283.8
0.00266,-2346.7
0.00268,-1531.1
0.0027,-166.97
0.00272,1346.4
0.00274,2390.1
0.00276,2454.8
0.00278,1529.2
0.0028,38.863
0.00282,-1697.7
0.00284,-3362.9
0.00286,-4487.3
0.00288,-4754.7
0.0029,-3792.3
0.00292,-1565.2
0.00294,910.27
0.00296,2941.5
0.00298,4181.6
0.003,4498.7
0.00302,3813.9
0.00304,2168.9
0.00306,47.147
0.00308,-1934
0.0031,-3196.3
0.00312,-3468.7
0.00314,-2800.9
0.00316,-1630
0.00318,-313.39
0.0032,1208
0.00322,2485.9
0.00324,2916.9
0.00326,2404.7
0.00328,1087.5
0.0033,-313.64
0.00332,-1035.8
0.00334,-1093.9
0.00336,-796.63
0.00338,-239.24
0.0034,264.27
0.00342,144.15
0.00344,-593.07
0.00346,-1250.2
0.00348,-1368.1
0.0035,-730.13
0.00352,356.06
0.00354,1415
0.00356,1938.7
0.00358,1526.6
0.0036,266.63
0.00362,-1392.2
0.00364,-3079.3
0.00366,-4363.7
0.00368,-4318.7
0.0037,-2751.8
0.00372,-41.677
0.00374,2820.5
0.00376,4879.1
0.00378,5387.4
0.0038,4568.3
0.00382,2886.9
0.00384,820.73
0.00386,-1073.1
0.00388,-1961.4
0.0039,-1556.3
0.00392,-266.69
0.00394,917.44
0.00396,1369.6
0.00398,568.35
0.004,-1281.8
0.00402,-3521.7
0.00404,-5101.1
0.00406,-4893.5
0.00408,-2945.8
0.0041,-120.3
0.00412,2585
0.00414,3923.4
0.00416,3640.7
0.00418,2149.3
0.0042,363.89
0.00422,-939.75
0.00424,-1222.1
0.00426,-955.41
0.00428,-813.78
0.0043,-750.13
0.00432,-388.87
0.00434,471.11
0.00436,1672.1
0.00438,2537.1
0.0044,2396.7
0.00442,1575.1
0.00444,807.29
0.00446,743.19
0.00448,1186.4
0.0045,1629.7
0.00452,1363.2
0.00454,191
0.00456,-1346
0.00458,-2476.1
0.0046,-2583.7
0.00462,-1890.1
0.00464,-927.48
0.00466,-239.42
0.00468,6.687
0.0047,7.3081
0.00472,-135.99
0.00474,-251.24
0.00476,-394.08
0.00478,-525.02
0.0048,-480.74
0.00482,-96.347
0.00484,788.17
0.00486,1666.5
0.00488,2613.1
0.0049,2996.1
0.00492,2367.5
0.00494,709.52
0.00496,-1118
0.00498,-2429.8
0.005,-2956.4
0.00502,-2626
0.00504,-1086.9
0.00506,899.12
0.00508,2390.2
0.0051,2831.1
0.00512,2012.4
0.00514,615.85
0.00516,-840.04
0.00518,-2315.1
0.0052,-3269.5
0.00522,-2975.9
0.00524,-1181
0.00526,1169.7
0.00528,3511.2
0.0053,4848.6
0.00532,4802.3
0.00534,3324.2
0.00536,611.27
0.00538,-2554.4
0.0054,-5381.6
0.00542,-6694
0.00544,-6047.7
0.00546,-4008.4
0.00548,-1853.4
0.0055,368.49
0.00552,1938.8
0.00554,2492.3
0.00556,1675.2
0.00558,82.259
0.0056,-1019.8
0.00562,-1245.8
0.00564,-852.57
0.00566,62.301
0.00568,1133.7
0.0057,2211.4
0.00572,3196.6
0.00574,4176.4
0.00576,5324.6
0.00578,5836.9
0.0058,4989.4
0.00582,2660.3
0.00584,-756.82
0.00586,-3839.4
0.00588,-5411.1
0.0059,-4850.3
0.00592,-2504.4
0.00594,633.67
0.00596,3522.1
0.00598,4862.7
0.006,4194.6
0.00602,2111.4
0.00604,-743.89
0.00606,-3670.7
0.00608,-5903.2
0.0061,-6491.9
0.00612,-5435.2
0.00614,-3111.1
0.00616,-61.372
0.00618,2634.2
0.0062,4461.1
0.00622,5078.7
0.00624,4797.5
0.00626,3656.4
0.00628,1961.1
0.0063,375.32
0.00632,-773.06
0.00634,-1610.8
0.00636,-1980.2
0.00638,-1496.2
0.0064,-499.56
0.00642,935.81
0.00644,2648.8
0.00646,4091.3
0.00648,4842.3
0.0065,4239.8
0.00652,2483.6
0.00654,-183.88
0.00656,-3463.7
0.00658,-6385.4
0.0066,-7851.7
0.00662,-7324.7
0.00664,-4730.9
0.00666,-945.51
0.00668,3021.5
0.0067,6000.7
0.00672,6929.2
0.00674,5727
0.00676,3611.9
0.00678,1371.1
0.0068,-328.4
0.00682,-1697.4
0.00684,-2489.4
0.00686,-2303.7
0.00688,-1681.6
0.0069,-589.36
0.00692,662.37
0.00694,1302.9
0.00696,1190.2
0.00698,774.83
0.007,319.02
0.00702,-220.57
0.00704,-705.5
0.00706,-1241.4
0.00708,-1878.3
0.0071,-2664.6
0.00712,-2786.9
0.00714,-2158.1
0.00716,-716.23
0.00718,1838.2
0.0072,4533.7
0.00722,6273.9
0.00724,6251.8
0.00726,4392.8
0.00728,1151.2
0.0073,-2407.8
0.00732,-5003.5
0.00734,-5664.1
0.00736,-4403.3
0.00738,-2139
0.0074,475.94
0.00742,2770.6
0.00744,3942.8
0.00746,3790.2
0.00748,2487.8
0.0075,411.12
0.00752,-2046.7
0.00754,-3661.8
0.00756,-3513.5
0.00758,-2132
0.0076,-56.46
0.00762,1995.6
0.00764,3566.1
0.00766,3874.8
0.00768,2698.1
0.0077,285.52
0.00772,-2743.6
0.00774,-5291.7
0.00776,-6287.8
0.00778,-4918.8
0.0078,-1710.4
0.00782,2336.3
0.00784,6257.4
0.00786,8931.3
0.00788,9516
0.0079,7482.5
0.00792,3172.7
0.00794,-2222.8
0.00796,-7317.5
0.00798,-11080
0.008,-12314
0.00802,-10234
0.00804,-5451.4
0.00806,296.22
0.00808,5092.6
0.0081,7697.7
0.00812,7614.2
0.00814,4864.6
0.00816,530.08
0.00818,-3505
0.0082,-5620
0.00822,-5115.2
0.00824,-2576.9
0.00826,1013.8
0.00828,4030.4
0.0083,5131.1
0.00832,4312.2
0.00834,2523.5
0.00836,660.79
0.00838,-518.59
0.0084,-764.03
0.00842,-442.72
0.00844,35.614
0.00846,656.06
0.00848,1261.4
0.0085,1759.6
0.00852,1979.3
0.00854,1735.9
0.00856,1106.3
0.00858,463.21
0.0086,-326.9
0.00862,-1328.4
0.00864,-2037.5
0.00866,-2031.3
0.00868,-1321.6
0.0087,-410.39
0.00872,253.15
0.00874,55.357
0.00876,-978.92
0.00878,-1741.9
0.0088,-1878.2
0.00882,-1279.7
0.00884,-520.22
0.00886,-188.19
0.00888,-513.56
0.0089,-1020.3
0.00892,-976.92
0.00894,-443.77
0.00896,330.99
0.00898,980.32
0.009,1447.9
0.00902,1615.3
0.00904,1290.3
0.00906,311.08
0.00908,-1085
0.0091,-2062.3
0.00912,-2074.6
0.00914,-1162.8
0.00916,519.34
0.00918,2194.1
0.0092,3300.1
0.00922,3865.1
0.00924,3851.2
0.00926,3162.4
0.00928,2013.4
0.0093,371.89
0.00932,-1545.1
0.00934,-3138.1
0.00936,-4050
0.00938,-4291.8
0.0094,-3973.2
0.00942,-3064.2
0.00944,-1423.2
0.00946,353.09
0.00948,2160.6
0.0095,3531.4
0.00952,3817.5
0.00954,2800.8
0.00956,626.56
0.00958,-2104.8
0.0096,-4567.9
0.00962,-5843.2
0.00964,-5129.1
0.00966,-2887.4
0.00968,147.11
0.0097,3020.3
0.00972,5034.4
0.00974,5444.3
0.00976,3842.7
0.00978,1162.6
0.0098,-1915.5
0.00982,-4348.2
0.00984,-5199
0.00986,-3782.6
0.00988,-799.08
0.0099,2546.4
0.00992,5071.9
0.00994,5735.4
0.00996,4419.6
0.00998,1903.7
0.01,-807.01
0.01002,-2777
0.01004,-3644.9
0.01006,-3510.7
0.01008,-2192.4
0.0101,68.922
0.01012,2206.1
0.01014,3502.8
0.01016,3308.2
0.01018,1511.3
0.0102,-1339.9
0.01022,-4393.1
0.01024,-7020.3
0.01026,-8468.1
0.01028,-8003.3
0.0103,-5678
0.01032,-1601.4
0.01034,3373.8
0.01036,7674
0.01038,9868.3
0.0104,9541.5
0.01042,7233.1
0.01044,3927.5
0.01046,822.31
0.01048,-1716
0.0105,-3253.1
0.01052,-3852.5
0.01054,-3682.2
0.01056,-2613.7
0.01058,-1035.7
0.0106,484.19
0.01062,1947.4
0.01064,3018.7
0.01066,3243.8
0.01068,2760.8
0.0107,1601.3
0.01072,-293.99
0.01074,-2450
0.01076,-4223.3
0.01078,-5562
0.0108,-5877.2
0.01082,-4956.1
0.01084,-2501.9
0.01086,1061.7
0.01088,5147.4
0.0109,8221.4
0.01092,9037.2
0.01094,7412.1
0.01096,3867.2
0.01098,38.907
0.011,-3246.2
0.01102,-5417.7
0.01104,-5691.5
0.01106,-4377
0.01108,-2336.5
0.0111,-325.42
0.01112,890.94
0.01114,1427.8
0.01116,1281.5
0.01118,562.74
0.0112,-311.82
0.01122,-1464.8
0.01124,-3075.4
0.01126,-4418.9
0.01128,-4517.5
0.0113,-2871.2
0.01132,-279.29
0.01134,2555
0.01136,4415.7
0.01138,4565.8
0.0114,2995.6
0.01142,226.99
0.01144,-2292.6
0.01146,-3407
0.01148,-2797.6
0.0115,-1051.2
0.01152,844.23
0.01154,2383.3
0.01156,2809.6
0.01158,2097.8
0.0116,384.9
0.01162,-1602.1
0.01164,-3045.5
0.01166,-3099.4
0.01168,-1792.5
0.0117,219.6
0.01172,2224.8
0.01174,3421.5
0.01176,3166.4
0.01178,1624.5
0.0118,-204.53
0.01182,-1068.8
0.01184,-899.74
0.01186,-102.8
0.01188,1013.1
0.0119,2022.4
0.01192,2028.9
0.01194,1095
0.01196,-115.74
0.01198,-981.54
0.012,-1077.7
0.01202,-109.82
0.01204,1417.2
0.01206,2815.5
0.01208,3092.4
0.0121,2184.5
0.01212,464.17
0.01214,-1541.7
0.01216,-3258.8
0.01218,-4313
0.0122,-4720.4
0.01222,-4721.2
0.01224,-4051.5
0.01226,-3138.2
0.01228,-2408.5
0.0123,-1786.2
0.01232,-1108
0.01234,-630.38
0.01236,-95.122
0.01238,567.02
0.0124,1466.2
0.01242,2191.8
0.01244,2866.3
0.01246,3184.7
0.01248,3026.9
0.0125,2445.1
0.01252,1755.5
0.01254,1199.7
0.01256,753.35
0.01258,217.62
0.0126,-395.55
0.01262,-799.94
0.01264,-800.65
0.01266,-361.34
0.01268,105.55
0.0127,179.85
0.01272,-148.51
0.01274,-346.21
0.01276,-215.29
0.01278,121.05
0.0128,522.2
0.01282,661.41
0.01284,297.18
0.01286,-565.28
0.01288,-1585
0.0129,-1821.4
0.01292,-690.13
0.01294,855.74
0.01296,1970.8
0.01298,2321.4
0.013,1749.9
0.01302,248.1
0.01304,-1489.2
0.01306,-2546.5
0.01308,-2670
0.0131,-1595.5
0.01312,793.34
0.01314,3444.6
0.01316,4835.1
0.01318,4055.4
0.0132,1463.4
0.01322,-1788.2
0.01324,-4202.2
0.01326,-4693
0.01328,-2973.8
0.0133,38.139
0.01332,2975.4
0.01334,5169.1
0.01336,6111.3
0.01338,5584.5
0.0134,3887.3
0.01342,1545.1
0.01344,-458.76
0.01346,-1699.2
0.01348,-1837.7
0.0135,-731.62
0.01352,899.79
0.01354,2022.7
0.01356,2116.4
0.01358,1039.2
0.0136,-506.26
0.01362,-1911.7
0.01364,-2126.1
0.01366,-1063.8
0.01368,934.96
0.0137,2918.3
0.01372,3426
0.01374,1919.1
0.01376,-1063.1
0.01378,-4103.2
0.0138,-5577.8
0.01382,-4657.2
0.01384,-1642.4
0.01386,2200.6
0.01388,4941
0.0139,5561.6
0.01392,4069.4
0.01394,1400.9
0.01396,-1175.3
0.01398,-2957.2
0.014,-3461.1
0.01402,-2785.2
0.01404,-1435.7
0.01406,141.48
0.01408,1211.8
0.0141,1189.3
0.01412,348.42
0.01414,-688.09
0.01416,-853.92
0.01418,196.75
0.0142,2391.9
0.01422,4584.2
0.01424,5162.8
0.01426,3210
0.01428,-716.74
0.0143,-4943.3
0.01432,-7523.5
0.01434,-7087.5
0.01436,-3675.1
0.01438,1229.4
0.0144,5478.8
0.01442,7179.2
0.01444,5850.4
0.01446,2369.7
0.01448,-1628.4
0.0145,-4094
0.01452,-4641.5
0.01454,-3100.5
0.01456,-27.677
0.01458,2564
0.0146,3975.5
0.01462,2977.5
0.01464,481.2
0.01466,-2487.7
0.01468,-4297.9
0.0147,-4334.7
0.01472,-2427.4
0.01474,971.93
0.01476,4708.6
0.01478,6886.4
0.0148,6626.6
0.01482,4142.1
0.01484,357.18
0.01486,-3589.5
0.01488,-6212.6
0.0149,-6850.6
0.01492,-5633.7
0.01494,-3247.1
0.01496,-392.92
0.01498,1924.2
0.015,3049.7
0.01502,2727.8
0.01504,1278.3
0.01506,-472.71
0.01508,-1109.5
0.0151,-426.77
0.01512,938.16
0.01514,2243.5
0.01516,2563.6
0.01518,998.14
0.0152,-1552.1
0.01522,-3766.8
0.01524,-5144.9
0.01526,-4830.5
0.01528,-3027.6
0.0153,-484.59
0.01532,1612.1
0.01534,2759.3
0.01536,2958.1
0.01538,2337.4
0.0154,1244.9
0.01542,213.55
0.01544,63.956
0.01546,566.36
0.01548,1303.9
0.0155,1824.9
0.01552,2068.9
0.01554,1883
0.01556,1585.2
0.01558,1211.7
0.0156,1244.1
0.01562,1392.9
0.01564,1414.4
0.01566,1267.8
0.01568,1039.4
0.0157,568.28
0.01572,59.553
0.01574,-344.07
0.01576,-790.47
0.01578,-1275.2
0.0158,-1406.9
0.01582,-1393.9
0.01584,-1259.9
0.01586,-1123.6
0.01588,-850.25
0.0159,-576.36
0.01592,-673.14
0.01594,-1098.4
0.01596,-1333.4
0.01598,-1216.9
0.016,-390.76
0.01602,1361.5
0.01604,2959.3
0.01606,3772.3
0.01608,3652.1
0.0161,2397.4
0.01612,-93.606
0.01614,-2880.8
0.01616,-5228.8
0.01618,-6506.3
0.0162,-6214.4
0.01622,-4259.1
0.01624,-1506.7
0.01626,1646.1
0.01628,4277.9
0.0163,5479.4
0.01632,4678.1
0.01634,2363.9
0.01636,138.42
0.01638,-1367.3
0.0164,-2074.2
0.01642,-2081.5
0.01644,-1475.8
0.01646,-710.97
0.01648,-281.52
0.0165,-430.04
0.01652,-932.61
0.01654,-1660.1
0.01656,-2480.9
0.01658,-2770.2
0.0166,-2117.2
